id,name_ja,direction,phase,file,frame_size,anchor_px,alpha_bbox,source_sheet,source_cell_xyxy,source_row,source_column,operation,mirrored,scale_applied,motion_authenticity,edge_cleanup
staff_032,staff_032,down,B,sprites/staff_032_down_B.png,"[160, 160]","[80, 154]","[40, 61, 121, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 565, 597, 664]",5,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 304, 'interior_unchanged': True}"
staff_032,staff_032,left,A,sprites/staff_032_left_A.png,"[160, 160]","[80, 154]","[44, 61, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 565, 743, 664]",5,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 330, 'interior_unchanged': True}"
staff_032,staff_032,left,B,sprites/staff_032_left_B.png,"[160, 160]","[80, 154]","[44, 61, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 565, 1175, 664]",5,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 324, 'interior_unchanged': True}"
staff_032,staff_032,right,A,sprites/staff_032_right_A.png,"[160, 160]","[80, 154]","[44, 61, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 565, 743, 664]",5,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 332, 'interior_unchanged': True}"
staff_032,staff_032,right,B,sprites/staff_032_right_B.png,"[160, 160]","[80, 154]","[44, 61, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 565, 1175, 664]",5,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 337, 'interior_unchanged': True}"
staff_032,staff_032,up,A,sprites/staff_032_up_A.png,"[160, 160]","[80, 154]","[43, 61, 118, 153]",source_sheets/staff_sheet_4_of_4.png,"[1183, 565, 1317, 664]",5,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 333, 'interior_unchanged': True}"
staff_032,staff_032,up,B,sprites/staff_032_up_B.png,"[160, 160]","[80, 154]","[42, 61, 118, 153]",source_sheets/staff_sheet_4_of_4.png,"[1325, 565, 1459, 664]",5,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 331, 'interior_unchanged': True}"
staff_033,staff_033,down,A,sprites/staff_033_down_A.png,"[160, 160]","[80, 154]","[43, 58, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[307, 672, 447, 772]",6,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 371, 'interior_unchanged': True}"
staff_033,staff_033,down,B,sprites/staff_033_down_B.png,"[160, 160]","[80, 154]","[43, 58, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[455, 672, 597, 772]",6,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 313, 'interior_unchanged': True}"
staff_033,staff_033,left,A,sprites/staff_033_left_A.png,"[160, 160]","[80, 154]","[45, 59, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 672, 743, 772]",6,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 354, 'interior_unchanged': True}"
staff_033,staff_033,left,B,sprites/staff_033_left_B.png,"[160, 160]","[80, 154]","[45, 59, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 672, 1175, 772]",6,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 315, 'interior_unchanged': True}"
staff_033,staff_033,right,A,sprites/staff_033_right_A.png,"[160, 160]","[80, 154]","[45, 59, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 672, 743, 772]",6,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 351, 'interior_unchanged': True}"
staff_033,staff_033,right,B,sprites/staff_033_right_B.png,"[160, 160]","[80, 154]","[44, 59, 115, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 672, 1175, 772]",6,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 314, 'interior_unchanged': True}"
staff_033,staff_033,up,A,sprites/staff_033_up_A.png,"[160, 160]","[80, 154]","[44, 61, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[1183, 672, 1317, 772]",6,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 334, 'interior_unchanged': True}"
staff_033,staff_033,up,B,sprites/staff_033_up_B.png,"[160, 160]","[80, 154]","[45, 62, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[1325, 672, 1459, 772]",6,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 323, 'interior_unchanged': True}"
staff_034,staff_034,down,A,sprites/staff_034_down_A.png,"[160, 160]","[80, 154]","[43, 55, 118, 153]",source_sheets/staff_sheet_4_of_4.png,"[307, 780, 447, 879]",7,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 413, 'interior_unchanged': True}"
staff_034,staff_034,down,B,sprites/staff_034_down_B.png,"[160, 160]","[80, 154]","[43, 55, 118, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 780, 597, 879]",7,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 357, 'interior_unchanged': True}"
staff_034,staff_034,left,A,sprites/staff_034_left_A.png,"[160, 160]","[80, 154]","[46, 55, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 780, 743, 879]",7,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 406, 'interior_unchanged': True}"
staff_034,staff_034,left,B,sprites/staff_034_left_B.png,"[160, 160]","[80, 154]","[47, 56, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 780, 1175, 879]",7,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 375, 'interior_unchanged': True}"
staff_034,staff_034,right,A,sprites/staff_034_right_A.png,"[160, 160]","[80, 154]","[46, 55, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 780, 743, 879]",7,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 407, 'interior_unchanged': True}"
staff_034,staff_034,right,B,sprites/staff_034_right_B.png,"[160, 160]","[80, 154]","[47, 56, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 780, 1175, 879]",7,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 374, 'interior_unchanged': True}"
staff_034,staff_034,up,A,sprites/staff_034_up_A.png,"[160, 160]","[80, 154]","[43, 57, 118, 153]",source_sheets/staff_sheet_4_of_4.png,"[1183, 780, 1317, 879]",7,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 426, 'interior_unchanged': True}"
staff_034,staff_034,up,B,sprites/staff_034_up_B.png,"[160, 160]","[80, 154]","[43, 57, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[1325, 780, 1459, 879]",7,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 402, 'interior_unchanged': True}"
staff_035,staff_035,down,A,sprites/staff_035_down_A.png,"[160, 160]","[80, 154]","[40, 50, 121, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 887, 447, 995]",8,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 373, 'interior_unchanged': True}"
staff_035,staff_035,down,B,sprites/staff_035_down_B.png,"[160, 160]","[80, 154]","[40, 50, 120, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 887, 597, 995]",8,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 311, 'interior_unchanged': True}"
staff_035,staff_035,left,A,sprites/staff_035_left_A.png,"[160, 160]","[80, 154]","[43, 50, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 887, 743, 995]",8,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 358, 'interior_unchanged': True}"
staff_035,staff_035,left,B,sprites/staff_035_left_B.png,"[160, 160]","[80, 154]","[45, 50, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 887, 1175, 995]",8,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 349, 'interior_unchanged': True}"
staff_035,staff_035,right,A,sprites/staff_035_right_A.png,"[160, 160]","[80, 154]","[43, 50, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 887, 743, 995]",8,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 360, 'interior_unchanged': True}"
staff_035,staff_035,right,B,sprites/staff_035_right_B.png,"[160, 160]","[80, 154]","[45, 50, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 887, 1175, 995]",8,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 347, 'interior_unchanged': True}"
staff_035,staff_035,up,A,sprites/staff_035_up_A.png,"[160, 160]","[80, 154]","[42, 50, 119, 153]",source_sheets/staff_sheet_4_of_4.png,"[1183, 887, 1317, 995]",8,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 368, 'interior_unchanged': True}"
staff_035,staff_035,up,B,sprites/staff_035_up_B.png,"[160, 160]","[80, 154]","[42, 51, 118, 154]",source_sheets/staff_sheet_4_of_4.png,"[1325, 887, 1459, 995]",8,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 321, 'interior_unchanged': True}"
